"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"201","7.5284505679031499E-1","-1.0905557621669001E-23","1.6040963396207430E-25","4.1049507179988156E-13","5.2122723429112372E-1","8.4278238180989164E-25","2.9811327307842399E+0","4.7596472697547307E+0","2.1097868601507567E+1","1.0590847370001499E+2","1.215058560962404E-2"
"202","7.5297692434141739E-1","-4.6057424932721791E-23","-1.2084245394571970E-25","4.2247750918451017E-13","5.2091750541775361E-1","-4.0493741071332025E-24","2.9812670309725600E+0","4.7563407222831273E+0","2.1083211821261720E+1","1.0613985714126299E+2","1.215058560962404E-2"
"203","7.5310868642640116E-1","-1.2387865279365086E-23","-1.4868014672178086E-26","4.1750660148893314E-13","5.2060779818449265E-1","2.1841102762853390E-24","2.9814015206132201E+0","4.7530333815864196E+0","2.1068551524923596E+1","1.0637211943631200E+2","1.215058560962404E-2"
"204","7.5324034295723941E-1","-2.6152150672259022E-23","3.3755313549128883E-26","4.4156719672306408E-13","5.2029811150373950E-1","3.5040750103864581E-24","2.9815362004266399E+0","4.7497252544380233E+0","2.1053887742517393E+1","1.0660526418389000E+2","1.215058560962404E-2"
"205","7.5337189384541192E-1","2.2340485558058532E-23","-2.3609752724075248E-25","4.3375774422035812E-13","5.1998844428431101E-1","-5.4843986168070501E-24","2.9816710711349401E+0","4.7464163476303503E+0","2.1039220504151533E+1","1.0683929498930600E+2","1.215058560962404E-2"
"206","7.5350333900188904E-1","4.1292771920883782E-24","-5.5550563348161713E-25","4.5383379190576181E-13","5.1967879543139095E-1","-1.1489402213962388E-23","2.9818061334619901E+0","4.7431066679749563E+0","2.1024549840019276E+1","1.0707421548309399E+2","1.215058560962404E-2"
"207","7.5363467833716247E-1","2.1281694373979582E-23","3.9185484750223524E-25","4.3444917831260381E-13","5.1936916384653276E-1","7.7659481340553500E-24","2.9819413881333698E+0","4.7397962223026084E+0","2.1009875780399049E+1","1.0731002931167500E+2","1.215058560962404E-2"
"208","7.5376591176118324E-1","1.4505430795948935E-23","5.0163508306658758E-25","4.1327388489698756E-13","5.1905954842768887E-1","1.1491665626151674E-23","2.9820768358763798E+0","4.7364850174633464E+0","2.0995198355654708E+1","1.0754674014970701E+2","1.215058560962404E-2"
"209","7.5389703918343154E-1","-1.2387865279389160E-23","5.5999240009420135E-25","4.0467833949995233E-13","5.1874994806909935E-1","1.2567606004794901E-23","2.9822124774200400E+0","4.7331730603266902E+0","2.0980517596236460E+1","1.0778435167630300E+2","1.215058560962404E-2"
"210","7.5402806051286220E-1","5.1880683761312165E-24","-3.9958199721964308E-25","3.9123575847323165E-13","5.1844036166138474E-1","-5.3654470639918891E-24","2.9823483134950899E+0","4.7298603577816642E+0","2.0965833532680961E+1","1.0802286759951799E+2","1.215058560962404E-2"
"211","7.5415897565791057E-1","-2.5305117725036788E-23","-1.4350196315821879E-25","3.9850220501088529E-13","5.1813078809149649E-1","-6.3025120888858937E-24","2.9824843448339999E+0","4.7265469167369032E+0","2.0951146195611798E+1","1.0826229164346800E+2","1.215058560962404E-2"
"212","7.5428978452651230E-1","3.4940024816145269E-24","4.2362600081973840E-25","3.6896472552056033E-13","5.1782122624270055E-1","1.1589596984826626E-23","2.9826205721709100E+0","4.7232327441207618E+0","2.0936455615739966E+1","1.0850262755368701E+2","1.215058560962404E-2"
"213","7.5442048702607634E-1","-3.4834238381651038E-23","-1.5540017808760034E-25","3.9490577516254005E-13","5.1751167499453898E-1","-1.6000311119238127E-24","2.9827569962417400E+0","4.7199178468814846E+0","2.0921761823864635E+1","1.0874387909019600E+2","1.215058560962404E-2"
"214","7.5455108306351570E-1","-1.3446656463480147E-23","-3.1991034731471879E-25","3.8783715928267573E-13","5.1720213322285424E-1","-8.6714835751331094E-24","2.9828936177840801E+0","4.7166022319872249E+0","2.0907064850873212E+1","1.0898605004175501E+2","1.215058560962404E-2"
"215","7.5468157254518531E-1","5.2833671659166351E-23","-2.1512168020140712E-25","3.9444562807885601E-13","5.1689259979981239E-1","-5.2569931686653219E-24","2.9830304375372498E+0","4.7132859064261750E+0","2.0892364727741931E+1","1.0922914420684900E+2","1.215058560962404E-2"
"216","7.5481195537695434E-1","9.4232331123868293E-24","1.4593522336809730E-25","3.9838975245192155E-13","5.1658307359378275E-1","9.5656435996834196E-25","2.9831674562422799E+0","4.7099688772067010E+0","2.0877661485536461E+1","1.0947316540830900E+2","1.215058560962404E-2"
"217","7.5494223146414552E-1","2.4034551452527073E-23","-3.8409288925224554E-25","4.2136949238007643E-13","5.1627355346942094E-1","-7.1429400580277373E-24","2.9833046746419400E+0","4.7066511513574563E+0","2.0862955155412379E+1","1.0971811749150000E+2","1.215058560962404E-2"
"218","7.5507240071156101E-1","3.0387298556933814E-23","-5.5147914620255592E-25","3.8602548620256205E-13","5.1596403828765969E-1","-1.2862990227189456E-23","2.9834420934806301E+0","4.7033327359274155E+0","2.0848245768615357E+1","1.0996400431277500E+2","1.215058560962404E-2"
"219","7.5520246302347083E-1","-1.2599623516221802E-23","-8.4677432040945947E-26","3.8567504344921735E-13","5.1565452690559699E-1","-1.6698264446780078E-24","2.9835797135045699E+0","4.7000136379860997E+0","2.0833533356482128E+1","1.1021082976369100E+2","1.215058560962404E-2"
"220","7.5533241830361553E-1","-6.6703928854374623E-24","-3.1012330901786288E-25","3.9073903249302851E-13","5.1534501817659462E-1","-6.5241332533438737E-24","2.9837175354616101E+0","4.6966938646236027E+0","2.0818817950440632E+1","1.1045859773759901E+2","1.215058560962404E-2"
"221","7.5546226645520065E-1","7.5174089810736091E-24","-3.8232758245503625E-25","3.8801593097405410E-13","5.1503551095022038E-1","-6.6502201612840216E-24","2.9838555601013401E+0","4.6933734229507058E+0","2.0804099582010497E+1","1.1070731215980700E+2","1.215058560962404E-2"
"222","7.5559200738089560E-1","3.9492902739937699E-23","-8.0950813072561282E-25","3.8588950825371569E-13","5.1472600407223612E-1","-1.8182650488639572E-23","2.9839937881750198E+0","4.6900523200990136E+0","2.0789378282803650E+1","1.1095697697602800E+2","1.215058560962404E-2"
"223","7.5572164098283723E-1","4.3410354288969458E-24","-8.0314567567439641E-26","3.6008152849437839E-13","5.1441649638457665E-1","1.5871663849407625E-24","2.9841322204356500E+0","4.6867305632211078E+0","2.0774654084525022E+1","1.1120759615138800E+2","1.215058560962404E-2"
"224","7.5585116716260681E-1","2.4881584399821529E-23","-6.6909322402197684E-25","3.0256583869604901E-13","5.1410698672539301E-1","-1.0930302635665322E-23","2.9842708576378998E+0","4.6834081594905266E+0","2.0759927018972416E+1","1.1145917366681600E+2","1.215058560962404E-2"
"225","7.5598058582124561E-1","-3.1764578098783932E-25","-5.1730758517011001E-26","3.8148037792990278E-13","5.1379747392891795E-1","-2.5427203779861546E-24","2.9844097005382100E+0","4.6800851161020596E+0","2.0745197118037844E+1","1.1171171353059300E+2","1.215058560962404E-2"
"226","7.5610989685927665E-1","8.3644419283560280E-24","-4.7703801854516710E-25","3.8084629379776960E-13","5.1348795682561532E-1","-9.4438720843547648E-24","2.9845487498945902E+0","4.6767614402717115E+0","2.0730464413707359E+1","1.1196521976465500E+2","1.215058560962404E-2"
"227","7.5623910017664520E-1","-3.3351930723918841E-23","1.7621623682225041E-25","3.7645626317295607E-13","5.1317843424205811E-1","3.7239643500383855E-24","2.9846880064668500E+0","4.6734371392368859E+0","2.0715728938061869E+1","1.1221969641923999E+2","1.215058560962404E-2"
"228","7.5636819567276470E-1","-7.2103688060795523E-23","-4.7266823599287434E-25","3.7612826308505892E-13","5.1286890500092042E-1","-9.0131021490180645E-24","2.9848274710164402E+0","4.6701122202565157E+0","2.0700990723277702E+1","1.1247514756457100E+2","1.215058560962404E-2"
"229","7.5649718324647230E-1","1.8317079058599450E-23","2.7120837644043469E-25","3.8626347401443858E-13","5.1255936792106838E-1","6.1445870656561187E-24","2.9849671443065100E+0","4.6667866906110715E+0","2.0686249801626673E+1","1.1273157728574000E+2","1.215058560962404E-2"
"230","7.5662606279608990E-1","-2.0858194751876311E-23","7.5399121028005457E-26","3.7202374868487785E-13","5.1224982181737688E-1","2.2983070269536584E-24","2.9851070271019098E+0","4.6634605576028774E+0","2.0671506205477449E+1","1.1298898969718500E+2","1.215058560962404E-2"
"231","7.5675483421935630E-1","-5.6116017012983275E-24","5.8652109405477146E-25","3.3158820493434983E-13","5.1194026550087723E-1","1.1573984796577652E-23","2.9852471201691499E+0","4.6601338285560416E+0","2.0656759967295272E+1","1.1324738892821600E+2","1.215058560962404E-2"
"232","7.5688349741346206E-1","2.9328507372933858E-23","-2.3252481664553535E-27","3.0265750062825424E-13","5.1163069777864667E-1","2.7390469742928327E-26","2.9853874242764400E+0","4.6568065108166481E+0","2.0642011119642785E+1","1.1350677913692500E+2","1.215058560962404E-2"
"233","7.5701205227503476E-1","2.6575650294398404E-23","-1.0816707382626104E-25","3.1287904494839849E-13","5.1132111745383491E-1","-8.1995251600490573E-25","2.9855279401936801E+0","4.6534786117529396E+0","2.0627259695180857E+1","1.1376716449418799E+2","1.215058560962404E-2"
"234","7.5714049870014299E-1","-2.1281711225469373E-23","-3.5359616635403226E-25","3.1009426527600706E-13","5.1101152332567668E-1","-6.6534812024881984E-24","2.9856686686924001E+0","4.6501501387552766E+0","2.0612505726668399E+1","1.1402854920169599E+2","1.215058560962404E-2"
"235","7.5726883658429167E-1","-8.7879752534749907E-24","-7.1950379377561187E-26","3.0445830703971987E-13","5.1070191418943833E-1","9.9665150346589895E-25","2.9858096105458301E+0","4.6468210992363996E+0","2.0597749246963527E+1","1.1429093747662800E+2","1.215058560962404E-2"
"236","7.5739706582241695E-1","-2.5093359488119887E-23","-6.9268921331761241E-26","3.8445660867389417E-13","5.1039228883637877E-1","-2.3224412364690521E-25","2.9859507665288900E+0","4.6434915006315594E+0","2.0582990289024128E+1","1.1455433355913200E+2","1.215058560962404E-2"
"237","7.5752518630889476E-1","6.4480374684022759E-23","1.7452660430238027E-25","3.0410468412690702E-13","5.1008264605391473E-1","4.9839146173746110E-24","2.9860921374180300E+0","4.6401613503984258E+0","2.0568228885907473E+1","1.1481874171052399E+2","1.215058560962404E-2"
"238","7.5765319793752117E-1","4.5527936657656988E-24","-3.6127559865034971E-26","2.9312723198588717E-13","5.0977298462529408E-1","-1.9347648462138900E-24","2.9862337239915799E+0","4.6368306560175672E+0","2.0553465070772333E+1","1.1508416622481600E+2","1.215058560962404E-2"
"239","7.5778110060152526E-1","9.4232331124710887E-24","5.3636812385297087E-25","3.6421618054822232E-13","5.0946330332983991E-1","8.7195596693552028E-24","2.9863755270293999E+0","4.6334994249923183E+0","2.0538698876878392E+1","1.1535061140180800E+2","1.215058560962404E-2"
"240","7.5790889419356788E-1","-4.2669293143664338E-23","-2.5700981061136086E-25","3.0126028921029329E-13","5.0915360094295981E-1","-5.3123344212610150E-24","2.9865175473129200E+0","4.6301676648488179E+0","2.0523930337586417E+1","1.1561808157665000E+2","1.215058560962404E-2"
"241","7.5803657860572438E-1","4.1292771921365264E-24","-1.7405306288285253E-25","2.9260908681638620E-13","5.0884387623588645E-1","-3.4606169157998413E-24","2.9866597856253998E+0","4.6268353831364690E+0","2.0509159486360300E+1","1.1588658110028700E+2","1.215058560962404E-2"
"242","7.5816415372949886E-1","-4.1292940435902056E-24","6.1699960984925480E-26","3.5636761578110460E-13","5.0853412797587216E-1","2.6651628030961471E-26","2.9868022427516498E+0","4.6235025874278328E+0","2.0494386356766579E+1","1.1615611435439700E+2","1.215058560962404E-2"
"243","7.5829161945581658E-1","1.3658397848750776E-23","-1.2831939383527660E-24","2.8874723215760830E-13","5.0822435492622131E-1","-2.3878026989964019E-23","2.9869449194780402E+0","4.6201692853186520E+0","2.0479610982474561E+1","1.1642668572775300E+2","1.215058560962404E-2"
"244","7.5841897567501704E-1","4.9022023396624170E-23","2.3230398313846897E-25","3.2326289890343228E-13","5.0791455584600487E-1","5.5302213749201404E-24","2.9870878165927501E+0","4.6168354844283757E+0","2.0464833397258616E+1","1.1669829964976800E+2","1.215058560962404E-2"
"245","7.5854622227686130E-1","1.5881783503855662E-24","-1.3094364225856171E-25","3.1707727862194056E-13","5.0760472949037627E-1","-1.9415248032148664E-24","2.9872309348854400E+0","4.6135011923998279E+0","2.0450053634996742E+1","1.1697096056595200E+2","1.215058560962404E-2"
"246","7.5867335915052425E-1","1.5775980216896638E-23","-4.2539030687967447E-25","2.7193116348465916E-13","5.0729487461035128E-1","-9.0953327472740513E-24","2.9873742751474599E+0","4.6101664168996166E+0","2.0435271729672355E+1","1.1724467294293601E+2","1.215058560962404E-2"
"247","7.5880038618459078E-1","3.4940024817108234E-24","-6.9260213590999909E-25","2.7279144416494212E-13","5.0698498995282937E-1","-9.7857725793316532E-24","2.9875178381717902E+0","4.6068311656182130E+0","2.0420487715374655E+1","1.1751944127021601E+2","1.215058560962404E-2"
"248","7.5892730326706082E-1","3.0599056793845449E-23","1.6535855821950804E-25","2.7162381560054712E-13","5.0667507426065916E-1","3.5750028539851235E-24","2.9876616247529899E+0","4.6034954462700313E+0","2.0405701626298967E+1","1.1779527006335600E+2","1.215058560962404E-2"
"249","7.5905411028534309E-1","5.1880683762154759E-24","-8.0737028838629166E-25","2.6423784558378213E-13","5.0636512627255625E-1","-1.4251919639063457E-23","2.9878056356872400E+0","4.6001592665935949E+0","2.0390913496747491E+1","1.1807216386340100E+2","1.215058560962404E-2"
"250","7.5918080712625358E-1","3.8434111555943009E-23","-3.2232496782690920E-25","2.6247504129930389E-13","5.0605514472311064E-1","-5.8725518196978246E-24","2.9879498717723498E+0","4.5968226343516596E+0","2.0376123361129828E+1","1.1835012723232300E+2","1.215058560962404E-2"
"251","7.5930739367601441E-1","-1.1540832332058593E-23","-3.3740549170359978E-25","2.8492146121157183E-13","5.0574512834277818E-1","-6.8814340819647371E-24","2.9880943338076800E+0","4.5934855573313573E+0","2.0361331253963645E+1","1.1862916475481600E+2","1.215058560962404E-2"
"252","7.5943386982025318E-1","2.4034551452623370E-23","-1.6674901372440328E-25","2.5382053569658090E-13","5.0543507585790559E-1","-2.9798606459812487E-24","2.9882390225941999E+0","4.5901480433442776E+0","2.0346537209875009E+1","1.1890928104500200E+2","1.215058560962404E-2"
"253","7.5956023544399842E-1","2.4352112976469202E-24","-5.2693179131124369E-25","2.8247826083220207E-13","5.0512498599060385E-1","-1.0849297425166112E-23","2.9883839389345099E+0","4.5868101002267210E+0","2.0331741263599532E+1","1.1919048073224000E+2","1.215058560962404E-2"
"254","7.5968649043168068E-1","-2.4458084777676128E-23","6.8001988338670342E-25","2.6020112034629266E-13","5.0481485745892185E-1","1.1917139109311378E-23","2.9885290836327099E+0","4.5834717358396766E+0","2.0316943449982254E+1","1.1947276847743200E+2","1.215058560962404E-2"
"255","7.5981263466713045E-1","-2.3187535356794630E-23","-3.0391065371253763E-25","2.4570681917264795E-13","5.0450468897665046E-1","-4.6821467534235229E-24","2.9886744574945401E+0","4.5801329580690640E+0","2.0302143803978730E+1","1.1975614896622599E+2","1.215058560962404E-2"
"256","7.5993866803357335E-1","1.8528837295480240E-23","4.7026355847318930E-25","3.0686016410877537E-13","5.0419447925339966E-1","7.5887858008794357E-24","2.9888200613273002E+0","4.5767937748259033E+0","2.0287342360655767E+1","1.2004062690279200E+2","1.215058560962404E-2"
"257","7.6006459041363439E-1","-5.8233599380828210E-24","-2.8010666611045897E-25","2.9502843702957971E-13","5.0388422699465862E-1","-5.6171031321252353E-24","2.9889658959397800E+0","4.5734541940462554E+0","2.0272539155191179E+1","1.2032620701845100E+2","1.215058560962404E-2"
"258","7.6019040168933050E-1","3.7375320371879105E-23","8.3542740882481923E-25","2.7334203903453095E-13","5.0357393090163127E-1","1.2685256013383273E-23","2.9891119621423998E+0","4.5701142236915846E+0","2.0257734222875388E+1","1.2061289407320299E+2","1.215058560962404E-2"
"259","7.6031610174207143E-1","-1.3658414700192418E-23","5.6452392490943302E-25","2.9253083321897813E-13","5.0326358967131002E-1","8.4187045843012245E-24","2.9892582607471199E+0","4.5667738717488415E+0","2.0242927599111770E+1","1.2090069284779000E+2","1.215058560962404E-2"
"260","7.6044169045266097E-1","3.7057607185193911E-24","-2.7734795725116005E-25","2.9996509751275861E-13","5.0295320199649174E-1","-3.1026370754436984E-24","2.9894047925674001E+0","4.5634331462304685E+0","2.0228119319416713E+1","1.2118960814710400E+2","1.215058560962404E-2"
"261","7.6056716770128951E-1","2.8481474425711624E-23","3.8232972475117283E-26","2.9359441903572379E-13","5.0264276656572282E-1","1.0723553507013605E-24","2.9895515584182499E+0","4.5600920551746817E+0","2.0213309419420849E+1","1.2147964480661700E+2","1.215058560962404E-2"
"262","7.6069253336753639E-1","1.4717189032829725E-23","-4.0672016711230859E-25","2.6516312075083351E-13","5.0233228206329894E-1","-6.5439167319851519E-24","2.9896985591162002E+0","4.5567506066455525E+0","2.0198497934869412E+1","1.2177080768010300E+2","1.215058560962404E-2"
"263","7.6081778733036975E-1","3.1869606214732966E-23","-4.8262350232939621E-26","2.2697989783642086E-13","5.0202174716924497E-1","-1.3599645878091382E-24","2.9898457954793098E+0","4.5534088087332067E+0","2.0183684901623124E+1","1.2206310165315899E+2","1.215058560962404E-2"
"264","7.6094292946813868E-1","2.0011144953152250E-23","5.3198592215208032E-25","2.3812196799496487E-13","5.0171116055930998E-1","8.6024118498887246E-24","2.9899932683271500E+0","4.5500666695538916E+0","2.0168870355658509E+1","1.2235653163007299E+2","1.215058560962404E-2"
"265","7.6106795965858010E-1","3.6528287424617751E-23","-3.4863655128355135E-26","2.0553031027033843E-13","5.0140052090501641E-1","1.5717930806642954E-25","2.9901409784807500E+0","4.5467241972501036E+0","2.0154054333068430E+1","1.2265110254412200E+2","1.215058560962404E-2"
"266","7.6119287777881206E-1","6.4586177970909561E-24","-2.1560129594078488E-25","1.9740268590670018E-13","5.0108982687353099E-1","-3.0098411267282464E-24","2.9902889267626800E+0","4.5433813999908539E+0","2.0139236870063286E+1","1.2294681935988500E+2","1.215058560962404E-2"
"267","7.6131768370533315E-1","-3.9175358067816379E-24","1.3488856070483516E-26","2.2422491117195884E-13","5.0077907712775283E-1","9.1102281858645606E-25","2.9904371139969901E+0","4.5400382859716952E+0","2.0124418002971122E+1","1.2324368705714500E+2","1.215058560962404E-2"
"268","7.6144237731402131E-1","4.4575100423523879E-23","-3.0478949342980539E-25","2.6502023973969455E-13","5.0046827032627716E-1","-5.4559320508484719E-24","2.9905855410091502E+0","4.5366948634148825E+0","2.0109597768238352E+1","1.2354171065305999E+2","1.215058560962404E-2"
"269","7.6156695848013622E-1","-1.3234898226575282E-23","-5.8573233592349173E-25","2.4375814126839475E-13","5.0015740512341156E-1","-8.9741545642574611E-24","2.9907342086261202E+0","4.5333511405695308E+0","2.0094776202430449E+1","1.2384089517965501E+2","1.215058560962404E-2"
"270","7.6169142707830995E-1","-7.9409423062407201E-24","-3.1224302323162814E-25","1.9546369275260516E-13","4.9984648016908556E-1","-4.7834194447442541E-24","2.9908831176763302E+0","4.5300071257118226E+0","2.0079953342232859E+1","1.2414124570210400E+2","1.215058560962404E-2"
"271","7.6181578298255126E-1","5.3998266129999695E-24","2.1080108573739367E-25","2.0830606050464116E-13","4.9953549410888176E-1","4.6484890407076682E-24","2.9910322689896698E+0","4.5266628271451035E+0","2.0065129224451439E+1","1.2444276731120100E+2","1.215058560962404E-2"
"272","7.6194002606624556E-1","3.7057607184953170E-24","-7.6573218979710448E-25","2.0089297964070009E-13","4.9922444558409712E-1","-1.1271864210112829E-23","2.9911816633974402E+0","4.5233182531999390E+0","2.0050303886012706E+1","1.2474546512376700E+2","1.215058560962404E-2"
"273","7.6206415620214996E-1","-1.5564238831541749E-23","-5.4696806540451782E-25","2.0684139983970774E-13","4.9891333323162212E-1","-8.5781401804457794E-24","2.9913313017323602E+0","4.5199734122344832E+0","2.0035477363965459E+1","1.2504934428284101E+2","1.215058560962404E-2"
"274","7.6218817326239274E-1","-8.3644587798578554E-24","1.2100884264103860E-25","1.9083657412663590E-13","4.9860215568402699E-1","6.2098628807210610E-25","2.9914811848285798E+0","4.5166283126343405E+0","2.0020649695480184E+1","1.2535440995755900E+2","1.215058560962404E-2"
"275","7.6231207711847493E-1","-2.5516875961749059E-23","1.1316596908055208E-25","1.8532784523244574E-13","4.9829091156946631E-1","3.5782264007999570E-24","2.9916313135216499E+0","4.5132829628130224E+0","2.0005820917851068E+1","1.2566066734785301E+2","1.215058560962404E-2"
"276","7.6243586764126547E-1","-2.6469863858820837E-24","7.3221463895610558E-25","1.7982734131484917E-13","4.9797959951174403E-1","1.0194667592818825E-23","2.9917816886485298E+0","4.5099373712118238E+0","1.9990991068495436E+1","1.2596812167632400E+2","1.215058560962404E-2"
"277","7.6255954470100318E-1","4.6057408081244038E-23","7.3379110845467539E-25","1.7688535838676387E-13","4.9766821813026030E-1","1.0903319084489950E-23","2.9919323110475400E+0","4.5065915463001591E+0","1.9976160184955280E+1","1.2627677819317999E+2","1.215058560962404E-2"
"278","7.6268310816729412E-1","-2.9963798934813240E-23","3.6998241514586437E-25","1.7336683648748838E-13","4.9735676604002271E-1","5.2757905055008628E-24","2.9920831815583799E+0","4.5032454965756195E+0","1.9961328304897478E+1","1.2658664217921100E+2","1.215058560962404E-2"
"279","7.6280655790910989E-1","-2.2234699122408742E-24","6.0901075596288340E-25","1.6636005287428980E-13","4.9704524185163018E-1","7.5720029811805270E-24","2.9922343010221200E+0","4.4998992305641821E+0","1.9946495466114733E+1","1.2689771893832599E+2","1.215058560962404E-2"
"280","7.6292989379478771E-1","2.0011144953194380E-23","-4.2574317628167877E-25","1.6764931615167462E-13","4.9673364417125920E-1","-5.9781254228516865E-24","2.9923856702811902E+0","4.4965527568202805E+0","1.9931661706525894E+1","1.2721001380676699E+2","1.215058560962404E-2"
"281","7.6305311569203060E-1","4.4151583949942855E-23","-3.0272159794105827E-25","1.5908914857668169E-13","4.9642197160068297E-1","-5.0245908683198618E-24","2.9925372901793201E+0","4.4932060839270598E+0","1.9916827064177060E+1","1.2752353214391600E+2","1.215058560962404E-2"
"282","7.6317622346790281E-1","5.6221803448320101E-23","-4.4281509489305287E-25","1.8095219220855691E-13","4.9611022273721067E-1","-5.7926682055092007E-24","2.9926891615616200E+0","4.4898592204964762E+0","1.9901991577242065E+1","1.2783827933868599E+2","1.215058560962404E-2"
"283","7.6329921698883330E-1","-5.3998434644295745E-24","-3.5853123294366302E-25","1.5534212491243875E-13","4.9579839617375976E-1","-5.8607543022081783E-24","2.9928412852744501E+0","4.4865121751694197E+0","1.9887155284022974E+1","1.2815426081110999E+2","1.215058560962404E-2"
"284","7.6342209612061085E-1","1.7258287874628834E-23","-2.0567625948516187E-25","1.5900215595623912E-13","4.9548649049874566E-1","-2.5556756261321517E-24","2.9929936621655302E+0","4.4831649566159655E+0","1.9872318222951229E+1","1.2847148200530501E+2","1.215058560962404E-2"
"285","7.6354486072838523E-1","1.4293672559230645E-23","2.0546101018789511E-25","1.5813343841701255E-13","4.9517450429616788E-1","3.0563502487178824E-24","2.9931462930838402E+0","4.4798175735354171E+0","1.9857480432587838E+1","1.2878994839626000E+2","1.215058560962404E-2"
"286","7.6366751067666716E-1","6.4586177971270673E-24","3.8593862477375121E-25","1.6092261603060070E-13","4.9486243614554942E-1","5.1006085902941364E-24","2.9932991788796501E+0","4.4764700346565522E+0","1.9842641951624444E+1","1.2910966548280601E+2","1.215058560962404E-2"
"287","7.6379004582932508E-1","1.4717189032829725E-23","3.2961545333483561E-25","1.5874255360679002E-13","4.9455028462194450E-1","4.3263359909931706E-24","2.9934523204044599E+0","4.4731223487377223E+0","1.9827802818883786E+1","1.2943063880135901E+2","1.215058560962404E-2"
"288","7.6391246604958685E-1","2.3822793215814802E-23","1.1034989085960729E-24","1.5260888925421265E-13","4.9423804829594797E-1","1.3659798532400160E-23","2.9936057185110498E+0","4.4697745245670246E+0","1.9812963073320464E+1","1.2975287390231000E+2","1.215058560962404E-2"
"289","7.6403477120003660E-1","9.2114748756865952E-24","1.9420357899365980E-26","1.4662662617594271E-13","4.9392572573363558E-1","1.2398562945183961E-24","2.9937593740534401E+0","4.4664265709625264E+0","1.9798122754021911E+1","1.3007637638238700E+2","1.215058560962404E-2"
"290","7.6415696114261711E-1","4.1186968634538648E-23","-5.9719224208127992E-25","1.3601133926868970E-13","4.9361331549662296E-1","-7.5785794260430489E-24","2.9939132878868402E+0","4.4630784967722956E+0","1.9783281900208550E+1","1.3040115185567899E+2","1.215058560962404E-2"
"291","7.6427903573862466E-1","8.9997166388780275E-24","-5.0653687834976058E-26","1.5301659640225130E-13","4.9330081614200366E-1","-2.0191681347661677E-24","2.9940674608676998E+0","4.4597303108746864E+0","1.9768440551235052E+1","1.3072720596751600E+2","1.215058560962404E-2"
"292","7.6440099484871393E-1","1.8105320821887178E-23","6.0093588931093486E-25","1.5204092367902205E-13","4.9298822622240224E-1","7.3918452857547763E-24","2.9942218938536400E+0","4.4563820221783859E+0","1.9753598746590544E+1","1.3105454439286899E+2","1.215058560962404E-2"
"293","7.6452283833289303E-1","2.0434661426835590E-23","7.6964826899834506E-25","1.5198719405682942E-13","4.9267554428590432E-1","8.4538228205978014E-24","2.9943765877034600E+0","4.4530336396227108E+0","1.9738756525899923E+1","1.3138317284025601E+2","1.215058560962404E-2"
"294","7.6464456605052566E-1","7.9409254548351892E-24","6.6792304003177168E-26","1.3833578402678974E-13","4.9236276887609198E-1","-7.7874871404039890E-25","2.9945315432771200E+0","4.4496851721776283E+0","1.9723913928923949E+1","1.3171309703831301E+2","1.215058560962404E-2"
"295","7.6476617786032708E-1","6.6703760339476720E-24","4.4487172121199052E-25","1.3023202277876913E-13","4.9204989853201464E-1","4.5225511267524710E-24","2.9946867614357302E+0","4.4463366288440156E+0","1.9709070995560388E+1","1.3204432275568900E+2","1.215058560962404E-2"
"296","7.6488767362036814E-1","-6.0351181748673146E-24","6.7403680738076677E-26","1.2079229927634788E-13","4.9173693178820505E-1","2.9345109482626085E-24","2.9948422430415400E+0","4.4429880186537698E+0","1.9694227765844520E+1","1.3237685578162700E+2","1.215058560962404E-2"
"297","7.6500905318807222E-1","-4.1186985485920105E-23","4.3623634067200877E-25","1.1592801143373900E-13","4.9142386717464853E-1","3.2521883754090702E-24","2.9949979889579099E+0","4.4396393506700180E+0","1.9679384279950050E+1","1.3271070194122299E+2","1.215058560962404E-2"
"298","7.6513031642021434E-1","1.6199496690561921E-23","-1.8822121640032279E-25","1.2169648128699143E-13","4.9111070321680239E-1","-2.5448164056780441E-24","2.9951540000492800E+0","4.4362906339872374E+0","1.9664540578189641E+1","1.3304586708799300E+2","1.215058560962404E-2"
"299","7.6525146317292214E-1","3.3987188582908921E-23","7.6478847215951496E-25","1.2601404505452095E-13","4.9079743843557894E-1","9.1512218050275572E-24","2.9953102771812001E+0","4.4329418777314391E+0","1.9649696701015742E+1","1.3338235710648200E+2","1.215058560962404E-2"
"300","7.6537249330167589E-1","-4.3092809617233325E-23","1.0665606572353598E-25","1.1765557246100475E-13","4.9048407134734623E-1","1.4658306719288185E-24","2.9954668212202402E+0","4.4295930910603225E+0","1.9634852689021272E+1","1.3372017790872300E+2","1.215058560962404E-2"
"301","7.6549340666130672E-1","2.4034551452665499E-23","-2.4349243686285656E-26","1.0537845210904605E-13","4.9017060046390271E-1","-9.0433473047802707E-25","2.9956236330340600E+0","4.4262442831634718E+0","1.9620008582940468E+1","1.3405933544086000E+2","1.215058560962404E-2"
